property_id,city,property_type,area_sqft,bedrooms,bathrooms,year_built,furnished,parking_spaces,price,agent_name,listing_date,floors,distance_from_center_km,condition,internal_notes,row_number
P100071,Lahore,Apartment,2434.0,3.0,3.0,1994,No,3,11400000.0,Usman Butt,2022-06-19 00:00:00,1,4.8,Good,,72
P101281,Lahore,Villa,1886.0,3.0,3.0,1998,yes,3,15500000.0,  Hina Khan  ,2022-06-26 00:00:00,2,7.7,New,follow up,1282
P101869,Multan,House,1690.0,4.0,4.0,2024,No,1,5650000.0,Usman Ahmed,2025-05-07 00:00:00,1,15.2,New,VIP,1870
P100063,Rawalpindi,Apartment,1528,3.0,,1992,No,1,4300000.0,Maham Khan,2024-12-30 00:00:00,1,7.7,Needs Renovation,owner waiting,64
P100394,Karachi,Townhouse,2084.0,5.0,5.0,2017,Yes,1,13400000.0,  Hamza Iqbal  ,2023-02-10 00:00:00,2,8.7,Good,nan,395
P100881,Islamabad,Villa,3267.0,5.0,5.0,1986,N,2,31800000.0,Zain Siddiqui,2025-10-17 00:00:00,3,1.4,Good,call later,882
P100343,Islamabad,House,2580.0,5.0,4.0,2002,Yes,1,23950000.0,Zain Siddiqui,2025-01-26 00:00:00,2,14.5,Average,urgent,344
P101419,Hyderabad,House,2337.0,5.0,5.0,1981,Yes,3,5900000.0,Hassan Malik,2022-07-08 00:00:00,3,7.3,Excellent,,1420
P101984,Islamabad,Villa,1750.0,3.0,3.0,1984,Yes,2,20050000.0,Maham Sheikh,2024-01-25 00:00:00,2,17.0,Excellent,follow up,1985
P100500,Rawalpindi,Villa,2345.0,5.0,4.0,2017,No,1,10800000.0,Ayesha Qureshi,2025-07-19 00:00:00,2,4.4,Average,VIP,501
P101726,Lahore,Apartment,826.0,2.0,,1992,Yes,1,3150000.0,Bilal Qureshi,2022-08-17 00:00:00,2,-4.6,Average,call later,1727
P102315,Karachi,House,1246.0,2.0,1.0,1995,No,1,6900000.0,Hamza Malik,2024-02-23 00:00:00,2,5.3,Excellent,follow up,2316
P100677,Lahore,House,1860.0,3.0,3.0,1997,NO,2,10800000.0,Maham Qureshi,2024-02-13 00:00:00,2,10.0,Excellent,urgent,678
P101061,Islamabad,Apartment,504.0,1.0,1.0,1988,Yes,0,3450000.0,N/A,2025-04-14 00:00:00,1,2.2,New,owner waiting,1062
P101946,Karachi,House,2462.0,6.0,6.0,2022,Yes,1,14250000.0,Fatima Iqbal,2025-02-07 00:00:00,2,6.6,New,owner waiting,1947
P102132,Hyderabad,House,1306.0,2.0,1.0,1991,No,1,4200000.0,Hamza Raza,2025-03-01 00:00:00,2,11.2,Good,follow up,2133
P101669,Faisalabad,Apartment,400,1.0,1.0,2022,No,4,1050000.0,Omar Sheikh,2022-12-31 00:00:00,1,7.9,Good,urgent,1670
P100272,Karachi,Villa,1646.0,2.0,1.0,2014,No,2,11050000.0,Maham Shah,2022-05-03 00:00:00,1,6.3,Good,follow up,273
P102033,Lahore,Apartment,,3.0,3.0,2020,No,3,10000000.0,Hina Raza,2022-02-09 00:00:00,2,4.1,New,owner waiting,2034
P100205,Karachi,Apartment,2162.0,5.0,5.0,1986,No,2,8700000.0,Hassan Ahmed,2023-01-11 00:00:00,1,11.6,Good,urgent,206
P100733,Lahore,House,1256.0,2.0,1.0,1986,No,2,300000000.0,Hassan Iqbal,2025-02-23 00:00:00,2,4.4,Excellent,urgent,734
P100152,Karachi,Villa,2233.0,4.0,4.0,1985,No,1,16550000.0,Hassan Raza,2023-11-24 00:00:00,3,10.3,Good,VIP,153
P101137,Lahore,House,2367.0,3.0,3.0,2000,No,1,12900000.0,Zain Iqbal,2023-06-08 00:00:00,2,12.2,Good,VIP,1138
P100557,Lahore,House,1317.0,2.0,2.0,2011,Yes,1,8600000.0,Bilal Ahmed,2023-08-24 00:00:00,2,5.8,New,,558
P100377,Lahore,House,2017.0,4.0,4.0,2021,Yes,3,11500000.0,Sara Shah,2025-01-17 00:00:00,1,17.5,Good,VIP,378
P101462,Karachi,Apartment,1151.0,1.0,1.0,2017,No,2,4250000.0,Ayesha Shah,2024-04-04 00:00:00,1,8.6,Good,VIP,1463
P100535,Karachi,Apartment,2585.0,4.0,3.0,1994,Yes,4,14300000.0,Omar Sheikh,2025-06-28 00:00:00,1,1.9,Needs Renovation,owner waiting,536
P101786,LAHORE,TOWNHOUSE,1528.0,3.0,3.0,1987,No,3,8150000.0,Ahmed Ahmed,2023-03-20 00:00:00,3,2.8,Good,,1787
P102272,Rawalpindi,House,2097.0,5.0,,2014,Yes,3,8650000.0,Sara Shah,2025-04-19 00:00:00,2,2.3,Good,urgent,2273
P101642,Lahore,House,2189.0,4.0,3.0,2002, yes ,3,13300000.0,Fatima Ahmed,2024-09-01 00:00:00,2,5.1,Excellent,urgent,1643
P100198,Karachi,House,1745.0,3.0,3.0,2001,Yes,2,11000000.0,Ayesha Qureshi,2022-03-23 00:00:00,2,3.0,Good,,199
P100561,Karachi,House,1696.0,3.0,2.0,1992,No,2,9450000.0,Saad Khan,2025-07-20 00:00:00,2,2.3,Average,VIP,562
P100685,Lahore,house,1197.0,,2.0,2021,Yes,3,7200000.0,nan,2022-10-31 00:00:00,2,12.4,Excellent,follow up,686
P101251,Karachi,Apartment,1608.0,3.0,3.0,2010,No,2,6450000.0,Hassan Siddiqui,2023-12-21 00:00:00,1,9.9,Good,VIP,1252
P100590,Peshawar,Villa,2301.0,5.0,5.0,2008,Yes,4,10450000.0,Zain Raza,2023-02-12 00:00:00,1,3.8,Good,VIP,591
P100519,Multan,House,30000.0,1.0,1.0,1985,Yes,0,2150000.0,Usman Siddiqui,2022-08-07 00:00:00,2,3.3,Average,VIP,520
P100308,Karachi,House,1699.0,3.0,3.0,1985,No,3,9450000.0,Bilal Malik,2024-06-29 00:00:00,3,2.1,Average,VIP,309
P100604,Hyderabad,Apartment,2621.0,4.0,4.0,2010,Yes,1,8650000.0,Hina Khan,2025-05-05 00:00:00,2,4.2,Average,nan,605
P102185,Karachi,House,2726.0,4.0,4.0,1985,Yes,3,18000000.0,Hamza Raza,2024-09-14 00:00:00,1,1.8,Excellent,call later,2186
P100932,Lahore,Townhouse,2003.0,4.0,4.0,2021,Yes,0,14350000.0,Omar Siddiqui,2025-11-28 00:00:00,2,3.0,Good,VIP,933
P100059,Karachi,House,2155.0,3.0,3.0,2003,No,2,12950000.0,Hamza Ahmed,2022-06-05 00:00:00,4,5.8,Good,urgent,60
P100583,Lahore,Villa,1009.0,3.0,3.0,2022,YES,3,7850000.0,Fatima Qureshi,2025-02-22 00:00:00,2,9.4,Average,owner waiting,584
P100912,Peshawar,Apartment,,4.0,4.0,1986,No,1,5600000.0,Ali Raza,2022-11-29 00:00:00,2,10.5,Average,urgent,913
P100207,Rawalpindi,House,1066.0,2.0,2.0,1991,No,0,4600000.0,Danish Shah,2023-01-19 00:00:00,2,0.3,Good,urgent,208
P100491,Islamabad,Villa,2188.0,5.0,4.0,1983,,2,25400000.0,Usman Qureshi,2023-02-20 00:00:00,2,2.5,Good,owner waiting,492
P101801,Islamabad,Apartment,2077.0,3.0,3.0,2013,No,2,13550000.0,Hassan Siddiqui,,1,5.1,Excellent,follow up,1802
P100785,Lahore, Apartment ,2351.0,6.0,5.0,1999,No,1,12000000.0,Zain Shah,2025-07-29 00:00:00,3,2.9,New,owner waiting,786
P100965,Lahore,Villa,2635.0,4.0,4.0,1997,Yes,2,19800000.0,Bilal Malik,2025-01-01 00:00:00,4,3.9,Good,urgent,966
P102461,Rawalpindi,House,901.0,1.0,1.0,2012,No,2,4600000.0,  Maham Siddiqui  ,2022-10-22 00:00:00,3,5.3,Good,follow up,2462
P100792,Lahore,Apartment,1951.0,3.0,3.0,1993,Yes,4,9650000.0,Omar Khan,2022-05-24 00:00:00,1,4.1,Good,follow up,793
P100831,Islamabad,House,2264.0,4.0,4.0,2001,Yes,1,12900000.0,Hina Sheikh,2025-10-26 00:00:00,1,11.1,Good,follow up,832
P100162,Karachi,House,1164.0,2.0,2.0,1988,False,2,5200000.0,Ayesha Raza,2024-07-16 00:00:00,1,4.3,Good,urgent,163
P101349,Karachi,House,1269.0,3.0,3.0,2020,Yes,2,10050000.0,Fatima Raza,2023-12-29 00:00:00,1,4.0,New,,1350
P100526,Peshawar,House,2451.0,5.0,5.0,1997,Yes,1,10100000.0,Maham Qureshi,2023-08-14 00:00:00,2,17.5,Good,urgent,527
P100891,,Apartment,2482.0,5.0,4.0,2005,No,1,7050000.0,Ahmed Shah,2025-05-12 00:00:00,2,9.5,Good,follow up,892
P102175,Islamabad,House,2286.0,4.0,3.0,1982,Yes,2,17150000.0,Ahmed Raza,2023-10-11 00:00:00,3,9.8,Good,,2176
P100256,Multan,Villa,1490.0,3.0,3.0,2016,No,2,"6,950,000",Hassan Malik,2023-07-08 00:00:00,2,8.4,Average,call later,257
P100506,Lahore,Apartment,2445.0,3.0,2.0,2009,No,0,9950000.0,Hina Siddiqui,2025-08-26 00:00:00,1,6.4,Good,nan,507
P102017,Karachi,House,1760.0,5.0,4.0,2007,No,3,9900000.0,Hassan Butt,2025-06-22 00:00:00,3,12.4,Good,VIP,2018
P102150,Islamabad,Villa,2029.0,3.0,3.0,2012,N,4,17800000.0,Bilal Khan,2023-07-09 00:00:00,2,9.8,Good,urgent,2151
P102260,Rawalpindi,Apartment,1974.0,4.0,4.0,2002,Yes,0,7450000.0,Maham Raza,2024-11-07 00:00:00,1,22.8,Excellent,nan,2261
P102195,Multan,Apartment,2468.0,5.0,4.0,1987,No,1,6600000.0,Danish Malik,2022-09-20 00:00:00,2,6.9,Excellent,,2196
P100973, Peshawar ,House,2122.0,4.0,3.0,2015,Yes,3,10100000.0,Sara Siddiqui,2022-07-20 00:00:00,3,26.5,New,owner waiting,974
P101948,Karachi,Apartment,400.0,1.0,0.0,1999,No,1,1650000.0,Zain Iqbal,2023-07-15 00:00:00,3,9.7,Average,nan,1949
P101729,Lahore,House,2105.0,4.0,3.0,2000,Yes,2,13300000.0,  Hassan Ahmed  ,2024-05-06 00:00:00,2,16.1,New,nan,1730
P100020,Rawalpindi,House,1410.0,3.0,3.0,1998,No,3,6900000.0,Usman Qureshi,2023-11-18 00:00:00,1,14.4,Average,owner waiting,21
P101451,Islamabad,Townhouse,2636.0,4.0,4.0,2019,No,1,16550000.0,Fatima Raza,2025-07-21 00:00:00,4,2.8,Excellent,call later,1452
P100439,Islamabad,House,445.0,1.0,1.0,2003,No,2,3700000.0,Usman Siddiqui,2023-09-15 00:00:00,2,7.3,New,call later,440
P101123,Karachi,Villa,12000.0,4.0,4.0,2001,No,0,15750000.0,Fatima Shah,2024-12-23 00:00:00,1,5.4,Excellent,,1124
P100381,Peshawar,House,2040.0,4.0,4.0,1984,Y,2,8300000.0,Zain Iqbal,2022-11-06 00:00:00,3,4.6,Excellent,,382
P101393,Karachi,Apartment,,4.0,4.0,1986,Yes,2,9150000.0,Bilal Qureshi,2022-04-08 00:00:00,3,5.7,Average,VIP,1394
P101301,Islamabad,House,1724.0,3.0,3.0,1990,Yes,2,16200000.0,Usman Qureshi,2024-05-19 00:00:00,2,6.0,Average,owner waiting,1302
P100538,Karachi,House,2323.0,4.0,3.0,2000,Yes,1,13250000.0,Usman Ahmed,2024-09-27 00:00:00,1,1.0,New,nan,539
P101087,Rawalpindi,Apartment,1181.0,2.0,2.0,2016,Yes,1,5050000.0,Zain Iqbal,2024-10-30 00:00:00,2,8.8,New,owner waiting,1088
P102460,Faisalabad,House,1029.0,2.0,2.0,1982,Yes,3,3650000.0,Hamza Siddiqui,2023-08-03 00:00:00,1,1.9,Average,urgent,2461
P100083,Karachi,House,1865.0,4.0,3.0,2009,No,2,"11,500,000",Zain Butt,2024-04-10 00:00:00,4,4.3,Good,follow up,84
P100952,Karachi,House,1836.0,5.0,5.0,2014,Yes,2,10400000.0,Zain Butt,2022-08-25 00:00:00,3,14.6,Good,call later,953
P102143,Multan,House,1310.0,3.0,2.0,2012,,2,4400000.0,Ayesha Sheikh,2025-03-05 00:00:00,1,20.5,Excellent,nan,2144
P101351,Multan,Residential House,,4.0,4.0,2023,No,2,6850000.0,Hassan Shah,2022-04-25 00:00:00,1,3.2,Good,follow up,1352
P100883,Lahore,Apartment,1313.0,2.0,1.0,1997,No,1,6100000.0,Ayesha Sheikh,2024-04-04 00:00:00,2,16.2,Needs Renovation,call later,884
P101264,Islamabad,House,1672.0,2.0,1.0,2012,No,1,0.0,Saad Raza,2023-08-04 00:00:00,2,9.3,Good,nan,1265
P101517,Peshawar,Apartment,,5.0,4.0,1981,No,2,7650000.0,Sara Butt,2023-01-12 00:00:00,2,4.2,Average,call later,1518
P100668,Karachi,House,2342.0,4.0,4.0,2000,Yes,2,13000000.0,Usman Qureshi,2024-04-24 00:00:00,2,6.6,Needs Renovation,owner waiting,2506
P100886,Lahore,Apartment,1786.0,3.0,3.0,2002,No,1,7100000.0,Fatima Ahmed,2024-05-07 00:00:00,3,5.3,Good,call later,887
P100270,Karachi,House,852.0,1.0,1.0,2024,No,0,5550000.0,Hina Iqbal,2023-07-27 00:00:00,1,7.8,Excellent,owner waiting,271
P100270,Karachi,House,852.0,1.0,1.0,2024,No,0,5550000.0,Hina Iqbal,2023-07-27 00:00:00,1,7.8,Excellent,owner waiting,271
P102019,Lahore,House,1028.0,1.0,1.0,2004,YES,0,5350000.0,Danish Ahmed,2025-01-14 00:00:00,3,2.9,Good,owner waiting,2020
P101675,Peshawar,APARTMENT,1273.0,3.0,3.0,1982,Yes,2,3250000.0,Sara Qureshi,2024-10-28 00:00:00,2,7.3,Good,,1676
P102090,Lahore,House,2407.0,3.0,3.0,1994,No,2,13300000.0,Hassan Iqbal,2024-04-06 00:00:00,2,14.3,Good,urgent,2091
P102295,Karachi,House,2704.0,6.0,6.0,1998,No,0,11150000.0,Bilal Sheikh,2022-09-02 00:00:00,1,3.5,Needs Renovation,follow up,2296
P101651,Karachi,Apartment,1511.0,3.0,3.0,1993,Yes,0,8050000.0,Ahmed Malik,2022-06-10 00:00:00,1,1.6,Good,urgent,1652
P101195,Karachi,House,1752.0,2.0,1.0,2020,No,3,12250000.0,Usman Khan,2025-01-17 00:00:00,2,2.7,Good,owner waiting,1196
P101639,Rawalpindi,Villa,1969,3.0,3.0,1999,No,2,11200000.0,Hamza Butt,2024-03-01 00:00:00,1,5.7,Good,,1640
P100429,Multan,Apartment,2578.0,5.0,5.0,2019,Yes,2,8550000.0,Hassan Iqbal,2025-07-21 00:00:00,1,3.8,Average,urgent,430
P102012,Karachi,Villa,1457.0,5.0,4.0,2000,No,0,10400000.0,Ali Qureshi,2025-04-19 00:00:00,3,15.4,Good,,2013
P102225,Karachi,House,1579.0,4.0,4.0,2018,Yes,0,6400000.0,Bilal Shah,2023-02-20 00:00:00,2,12.0,Excellent,follow up,2226
P102236,Karachi,Apartment,,4.0,3.0,2015,Yes,1,8200000.0,Maham Siddiqui,2022-04-25 00:00:00,2,6.1,Good,nan,2237
P100458,Multan,House,2280.0,5.0,5.0,1981,No,1,6700000.0,Ayesha Ahmed,2023-05-28 00:00:00,2,5.6,Average,VIP,459
P100927,faisalabad,Villa,1075.0,1.0,1.0,2019,No,2,4850000.0,Danish Siddiqui,2023-08-23 00:00:00,2,2.5,Good,VIP,928
P100078,Islamabad,House,400.0,1.0,1.0,2009,No,1,3400000.0,Ahmed Ahmed,2025-01-23 00:00:00,1,7.9,Excellent,,79
P102463,Islamabad,House,1572.0,2.0,2.0,2007,NO,2,13500000.0,Usman Shah,2023-10-30 00:00:00,2,6.9,Needs Renovation,owner waiting,2464
P101988,Hyderabad,House,1795.0,4.0,4.0,2006,Yes,1,7300000.0,Zain Sheikh,2025-06-29 00:00:00,2,5.3,Excellent,owner waiting,1989
P100032,Lahore,Apartment,2025.0,3.0,3.0,2017,Yes,0,11050000.0,Saad Iqbal,2023-01-15 00:00:00,1,2.8,Average,,33
P100906,Lahore,Apartment,2850.0,6.0,6.0,1981,Yes,2,14950000.0,Hamza Iqbal,2023-06-09 00:00:00,1,6.3,New,VIP,907
P101128,Islamabad,Apartment,776.0,1.0,1.0,1982,no,2,3750000.0,Sara Malik,2024-02-22 00:00:00,3,2.5,New,follow up,1129
P101766,Hyderabad,House,,4.0,4.0,2008,No,4,6000000.0,Usman Sheikh,2025-09-05 00:00:00,3,3.2,Needs Renovation,VIP,1767
P102275,KARACHI,House,2871.0,7.0,6.0,2005,Yes,2,19100000.0,Ayesha Iqbal,2022-01-12 00:00:00,2,6.5,New,VIP,2276
P100380,Islamabad,House,1855.0,2.0,1.0,2003,No,3,12850000.0,Fatima Siddiqui,2023-01-06 00:00:00,2,9.3,Excellent,owner waiting,381
P100226,Karachi,Villa,1169.0,3.0,3.0,2022,No,2,7750000.0,Bilal Butt,2022-07-29 00:00:00,1,7.7,Good,follow up,227
P101410,Multan,Apartment,1142.0,2.0,1.0,2023,Yes,2,3550000.0,  Maham Butt  ,2024-05-20 00:00:00,2,10.4,Average,owner waiting,1411
P101925,Karachi,House,2136.0,3.0,3.0,2004,Yes,3,16050000.0,Sara Khan,2025-08-20 00:00:00,2,15.9,New,nan,1926
P100715,Karachi,Apartment,2000.0,3.0,3.0,1996,Yes,2,8650000.0,Sara Qureshi,2023-09-11 00:00:00,2,5.9,Average,VIP,716
P101650,Karachi,House,400.0,,1.0,2019,No,2,2050000.0,Ali Qureshi,2024-02-27 00:00:00,2,4.6,Good,follow up,1651
P100686,Lahore,Apartment,2031.0,3.0,2.0,2016,Yes,1,8700000.0,Usman Shah,2025-12-25 00:00:00,3,5.2,Excellent,follow up,687
P102162,Lahore,Apartment,2448.0,4.0,3.0,2004,No,2,8650000.0,Ahmed Sheikh,2022-12-13 00:00:00,2,0.6,Good,urgent,2163
P101563,Peshawar,Apartment,2505.0,5.0,5.0,1984,Yes,1,7600000.0,Hina Khan,2025-11-05 00:00:00,2,7.3,Needs Renovation,follow up,1564
P100305,Lahore,House,1000.0,1.0,1.0,2000,No,2,5000000.0,Hamza Qureshi,2022-01-10 00:00:00,2,4.9,Needs Renovation,,306
P100209,Lahore,Apartment,766.0,1.0,1.0,2003,No,2,3550000.0,Zain Qureshi,2025-10-09 00:00:00,2,1.6,New,follow up,210
P102184,Islamabad,Townhouse,1535.0,3.0,2.0,2015,No,1,12000000.0,Ahmed Shah,2022-02-20 00:00:00,2,11.1,Good,owner waiting,2185
P101724,Lahore,House,1845.0,3.0,3.0,1991,Yes,1,12100000.0,Ayesha Iqbal,2023-05-09 00:00:00,2,4.0,Good,follow up,1725
P100923,Islamabad,House,2156.0,4.0,3.0,1990,Yes,1,18600000.0,Saad Qureshi,2024-11-26 00:00:00,2,20.7,Excellent,nan,2513
P101672,Rawalpindi,Townhouse,994.0,2.0,2.0,1988,No,1,3700000.0,Sara Iqbal,2022-06-30 00:00:00,2,7.9,Good,owner waiting,1673
P101994,Lahore,House,1611.0,3.0,2.0,2007,No,0,8100000.0,Ali Siddiqui,2022-10-09 00:00:00,1,7.6,New,,1995
P102028,Islamabad,House,1725.0,2.0,2.0,2019,Yes,1,13000000.0,Bilal Ahmed,2025-12-26 00:00:00,2,4.9,Good,nan,2029
P101175,Rawalpindi,Villa,1637.0,4.0,3.0,1998,Yes,1,10350000.0,Usman Qureshi,2025-12-04 00:00:00,3,11.1,Good,call later,1176
P101567,Karachi,Apartment,,3.0,3.0,2021,No,2,10950000.0,Danish Raza,2024-11-25 00:00:00,3,4.0,Average,VIP,1568
P101333,,Apartment,2346.0,5.0,5.0,1993,No,3,5900000.0,Danish Malik,2024-10-31 00:00:00,2,2.5,Excellent,urgent,1334
P102373,Karachi,Apartment,1072.0,2.0,1.0,1987,Yes,0,5250000.0,Ahmed Khan,2022-06-15 00:00:00,1,4.6,Good,,2374
P100191,karachi,House,1389.0,1.0,1.0,1987,No,4,8700000.0,Maham Shah,2023-04-30 00:00:00,2,3.1,Needs Renovation,,192
P101292,Islamabad,House,499.0,1.0,1.0,1987,No,1,3200000.0,Fatima Khan,2023-10-01 00:00:00,2,9.6,Average,call later,1293
P101330,Multan,Apartment,1296.0,2.0,2.0,2016,Yes,4,5150000.0,Bilal Qureshi,2024-05-01 00:00:00,3,8.5,New,call later,1331
P102491,Lahore,Villa,2146.0,3.0,3.0,1994,No,2,12850000.0,Hassan Siddiqui,2025-01-21 00:00:00,1,5.5,New,urgent,2492
P100483,Lahore,Apartment,2950.0,5.0,5.0,1991,Yes,1,13900000.0,Hina Siddiqui,2022-11-19 00:00:00,2,6.0,Good,,484
P102417,Islamabad,Apartment,1554.0,3.0,3.0,2024,Yes,1,11650000.0,Bilal Khan,2025-04-15 00:00:00,1,9.0,Average,nan,2418
P100915,Peshawar,House,1054.0,2.0,1.0,2008,Yes,1,3500000.0,Maham Sheikh,2022-07-03 00:00:00,2,4.1,Excellent,call later,916
P101507,Lahore,House,2666.0,5.0,5.0,1990,,2,17900000.0,Bilal Raza,2022-07-23 00:00:00,2,9.1,Good,follow up,1508
P100277,Lahore,Apartment,1279.0,2.0,2.0,2021,No,1,6250000.0,Hassan Siddiqui,2025-12-06 00:00:00,2,4.9,Average,nan,278
P101447,Islamabad,House,1621.0,3.0,3.0,1997,Yes,2,13300000.0,Hamza Khan,2023-05-05 00:00:00,1,7.2,Excellent,,1448
P100221,Lahore,Villa,1129.0,2.0,2.0,1981,Yes,3,8750000.0,Danish Iqbal,2023-05-20 00:00:00,3,2.3,Good,,222
P101170,Lahore,House,1597.0,4.0,4.0,2001,Yes,1,8000000.0,Ayesha Siddiqui,2025-10-16 00:00:00,3,9.7,Good,urgent,1171
P100571,Faisalabad,TOWNHOUSE,1570.0,2.0,1.0,2006,No,2,5050000.0,Omar Ahmed,2024-04-01 00:00:00,2,8.9,Needs Renovation,nan,572
P100411,Islamabad,House,2012.0,3.0,3.0,2018,No,1,18700000.0,Hassan Khan,2022-05-04 00:00:00,2,0.8,Excellent,owner waiting,412
P101355,Karachi,House,1598.0,3.0,3.0,2024,No,2,9300000.0,Danish Khan,2025-08-09 00:00:00,3,14.6,Excellent,,1356
P101657,Faisalabad,House,939,1.0,1.0,2015,No,2,3400000.0,Omar Sheikh,2022-11-05 00:00:00,3,2.4,Good,call later,1658
P100998,Hyderabad,House,1279.0,2.0,2.0,1995,Yes,3,4200000.0,Maham Malik,2024-05-16 00:00:00,2,3.6,Excellent,,999
P100585,Islamabad,House,1066.0,3.0,3.0,1986,,1,7400000.0,Ali Sheikh,2022-11-18 00:00:00,2,6.0,Good,call later,586
P101244,Lahore,House,1528,3.0,3.0,1994,No,3,9350000.0,Zain Iqbal,2022-06-27 00:00:00,2,3.2,Good,follow up,1245
P101133,Rawalpindi,House,2196.0,4.0,4.0,1990,No,1,5950000.0,Zain Butt,2023-02-02 00:00:00,1,20.5,New,owner waiting,1134
P101325,Faisalabad,Apartment,1659.0,3.0,3.0,2007,No,1,4300000.0,Hina Qureshi,2023-03-12 00:00:00,2,8.1,Good,urgent,2529
P101614,Multan,Villa,1672.0,4.0,4.0,1992,Yes,2,7900000.0,Usman Shah,2022-01-18 00:00:00,2,4.7,Excellent,nan,1615
P100674,Islamabad,Apartment,1289.0,3.0,2.0,1999,Yes,4,7450000.0,Ahmed Raza,2022-07-16 00:00:00,2,3.5,Good,follow up,675
P101701,Hyderabad,Villa,433.0,1.0,1.0,2005,No,1,1850000.0,Saad Ahmed,2023-07-06 00:00:00,2,1.8,Good,follow up,1702
P100855,lahore,House,1482.0,3.0,2.0,2024,No,3,8450000.0,Ayesha Malik,2025-11-28 00:00:00,1,3.0,New,call later,856
P100447,Islamabad,Villa,3015.0,6.0,5.0,1985,Yes,1,28100000.0,Danish Malik,2025-07-06 00:00:00,2,4.5,Good,VIP,448
P101029,Lahore,Apartment,2166.0,5.0,5.0,2007,Yes,1,9450000.0,Danish Malik,2023-12-27 00:00:00,2,8.3,Needs Renovation,nan,1030
P101364,Lahore,Townhouse,2497.0,4.0,4.0,1992,Yes,1,14250000.0,Usman Ahmed,2025-11-11 00:00:00,3,2.2,Good,follow up,1365
P100222,Islamabad,House,2744.0,4.0,4.0,2016,No,4,25000000.0,Hassan Siddiqui,,2,1.5,New,VIP,223
P101779,Lahore,Apartment,2397.0,4.0,4.0,1993, yes ,2,11100000.0,Ayesha Khan,2025-09-01 00:00:00,3,11.7,Average,,1780
P102257,Multan,Townhouse,1199.0,2.0,2.0,2004,No,3,3450000.0,Ali Shah,2022-06-22 00:00:00,3,4.0,Average,owner waiting,2258
P101681,Multan,House,,4.0,4.0,1996,,1,6300000.0,Maham Malik,2025-07-10 00:00:00,4,9.6,Excellent,owner waiting,1682
P101607,,Apartment,1656.0,3.0,2.0,1993,Yes,0,7500000.0,Omar Raza,2023-02-06 00:00:00,2,7.2,Good,urgent,1608
P102152,Multan,House,2792.0,4.0,3.0,1994,No,1,8800000.0,Zain Khan,2025-12-06 00:00:00,2,3.9,New,VIP,2153
P100045,Multan,House,780.0,2.0,1.0,1984,Yes,1,2800000.0,Fatima Siddiqui,2024-12-27 00:00:00,4,15.2,New,VIP,46
P102221,Lahore,Apartment,2505.0,5.0,5.0,2010,No,4,11250000.0,Fatima Iqbal,2025-05-16 00:00:00,2,9.2,Needs Renovation,call later,2222
P101047,Multan,Townhouse,1633.0,3.0,3.0,2021,No,2,5600000.0,Hassan Siddiqui,2022-04-19 00:00:00,2,7.8,Good,VIP,1048
P100961,Lahore,Villa,1321.0,3.0,3.0,2002,No,1,7300000.0,Ahmed Siddiqui,2023-01-08 00:00:00,2,10.8,Average,follow up,962
P100294,Faisalabad,Villa,1078.0,2.0,1.0,2007,No,1,5100000.0,Hina Iqbal,2022-12-28 00:00:00,2,7.4,Excellent,owner waiting,295
P102064,Lahore,House,1934.0,3.0,3.0,1982,No,3,10650000.0,Usman Khan,2023-09-15 00:00:00,1,3.3,Excellent,urgent,2065
P100988,LAHORE,House,2561.0,4.0,3.0,1998,No,1,15150000.0,Usman Qureshi,2022-05-07 00:00:00,2,9.2,Good,call later,989
P100588,Karachi,Apartment,2660.0,5.0,4.0,1992,No,3,13750000.0,Hamza Raza,2024-01-06 00:00:00,2,2.3,Needs Renovation,VIP,589
P102083,Karachi,Townhouse,1557.0,3.0,3.0,1997,Yes,0,9200000.0,Saad Raza,2023-05-30 00:00:00,2,4.7,Good,follow up,2084
P100257,Karachi,Apartment,1969.0,5.0,4.0,2019,Yes,2,10050000.0,Omar Ahmed,2025-11-30 00:00:00,2,3.5,Excellent,owner waiting,258
P101032,Lahore,Apartment,1832.0,4.0,4.0,1985,Yes,2,7850000.0,Sara Ahmed,2024-09-18 00:00:00,3,15.1,Good,urgent,1033
P101307,Islamabad,Apartment,1849.0,2.0,1.0,2002,No,2,8500000.0,Ahmed Qureshi,2025-01-18 00:00:00,2,9.8,Excellent,owner waiting,1308
P100926,Karachi,House,1455.0,,3.0,2011,No,1,9100000.0,Omar Khan,2023-08-31 00:00:00,3,14.3,Excellent,owner waiting,927
P102148,Multan,House,1828.0,3.0,3.0,2024,Yes,2,7150000.0,Fatima Siddiqui,2024-10-22 00:00:00,4,3.9,New,,2149
P101374,HYDERABAD,Townhouse,1329.0,2.0,1.0,2000,No,1,3600000.0,Saad Butt,2023-04-11 00:00:00,3,8.8,Good,urgent,1375
P100436,Karachi,House,2397.0,2.0,2.0,2001,Yes,2,15350000.0,Bilal Ahmed,2022-12-30 00:00:00,3,4.0,New,nan,437
P101034,Lahore,Apartment,1600.0,2.0,2.0,2014,Yes,0,6650000.0,Omar Malik,2024-09-23 00:00:00,3,5.9,Good,call later,1035
P101771,Multan,Apartment,2233.0,4.0,3.0,1999,No,1,6300000.0,Maham Iqbal,2023-06-15 00:00:00,2,5.0,New,follow up,1772
